GSM5527895	GSM5527896	GSM5527897	GSM5527898	GSM5527899	GSM5527900	GSM5527901	GSM5527902	GSM5527903	GSM5527904	GSM5527905	GSM5527906
cg13188892	0.806662325	0.802197113	0.803873164	0.808403599	0.832765429	0.82919063	0.831289226	0.836451767	0.839056766	0.806180582	0.790881804	0.809174446
cg20809427	0.132508672	0.141290398	0.140820829	0.165053755	0.130689583	0.156304891	0.142756217	0.156391826	0.141884496	0.148081874	0.177152047	0.158834223
cg24084719	0.048826416	0.048101535	0.046812275	0.05794569	0.033444435	0.076686794	0.040658289	0.044092884	0.050651463	0.03711696	0.0596988	0.043373446
cg16648971	0.085360247	0.093565596	0.097539126	0.099513962	0.091960315	0.088634292	0.086469042	0.07393662	0.097594604	0.101800026	0.09750668	0.093459056
cg05496203	0.06200464	0.07419505	0.059685435	0.052254442	0.106380503	0.07168618	0.066636049	0.095716571	0.064169268	0.051800456	0.054945501	0.051710079
cg25446602	0.084045693	0.087386805	0.093084434	0.0756085	0.070492095	0.085705266	0.089851177	0.070557743	0.105136671	0.077959394	0.072638663	0.119603048
cg19802638	0.822561781	0.832025644	0.850728787	0.838749267	0.849345212	0.862097894	0.873608127	0.840851837	0.814032971	0.875009361	0.868515142	0.890750263
cg12591454	0.886026798	0.89768117	0.870793121	0.883008051	0.897786606	0.89540592	0.909877255	0.896641827	0.902385839	0.897969575	0.883753522	0.897104296
cg01668106	0.782589065	0.838419913	0.799619242	0.795850172	0.84381719	0.823923233	0.813598568	0.850663012	0.827251227	0.830776847	0.791206301	0.773053679
cg18786809	0.871555528	0.837219355	0.78694774	0.854033897	0.860317254	0.849829083	0.85340052	0.852354817	0.853477867	0.864608855	0.822463852	0.863661912
cg23856536	0.03941456	0.034547635	0.047404708	0.036648597	0.041658874	0.040546306	0.034231661	0.045545497	0.046779099	0.037610228	0.065368957	0.041021415
cg21618197	0.08939476	0.142109458	0.10942864	0.17634103	0.117020308	0.132552846	0.072587806	0.158321415	0.130289243	0.111622096	0.121536925	0.123044871
cg13831483	0.866289844	0.856483796	0.873080368	0.872260534	0.905034011	0.868898372	0.920511362	0.900443197	0.876135185	0.911869379	0.921557375	0.888722178
cg04383721	0.878634613	0.907795472	0.863910887	0.893285033	0.902600466	0.902902425	0.903323616	0.907693073	0.87690582	0.907365097	0.906701263	0.900627941
cg03037393	0.076106903	0.106078583	0.064713717	0.058008456	0.059039154	0.115997844	0.103901868	0.114641682	0.082815522	0.076253927	0.066800288	0.118928406
cg17691428	0.047038192	0.061576407	0.044739271	0.066003177	0.050199393	0.065501523	0.052169623	0.054456545	0.04630708	0.069155848	0.059331809	0.060921127
cg16781484	0.885433267	0.878276194	0.864868876	0.872410514	0.876136507	0.853339687	0.883084172	0.890695887	0.865175097	0.870247286	0.876822259	0.867242481
cg22236626	0.120433393	0.140601031	0.13029692	0.15185291	0.195561606	0.154324922	0.112683539	0.182650673	0.137984212	0.125115543	0.142850495	0.131782026
cg26988016	0.07401155	0.095490306	0.068879015	0.095279436	0.083048196	0.079080974	0.084017764	0.075411233	0.077996943	0.0885439	0.090806075	0.101973763
cg00259667	0.837818979	0.855679431	0.833448297	0.829752116	0.828385897	0.859657135	0.853249625	0.849149971	0.853666421	0.874905191	0.837956893	0.844147275
cg16621591	0.806008522	0.767186556	0.737568632	0.832558963	0.81400776	0.815640747	0.806969672	0.79136092	0.76892546	0.792264617	0.760822734	0.82269796
cg00994876	0.872649098	0.884774748	0.861053118	0.864726803	0.872743529	0.867565309	0.878746596	0.873588937	0.865395933	0.882070139	0.857347497	0.851322883
cg01537248	0.073573704	0.076902747	0.0705598	0.089868515	0.073118266	0.088043847	0.094850947	0.099182484	0.088409666	0.095236819	0.089852114	0.085612736
cg17846460	0.087253162	0.092975865	0.067787895	0.075059948	0.059283802	0.057625225	0.041546377	0.053476281	0.073096685	0.048835744	0.04998316	0.039885024
cg00199753	0.846415287	0.860243186	0.809290626	0.767547446	0.882983681	0.873220334	0.854930093	0.858338525	0.858507154	0.840664421	0.822776814	0.84007835
cg23737049	0.911838929	0.895285475	0.90126305	0.912677716	0.933643658	0.917979542	0.921528984	0.916112688	0.912934788	0.916318191	0.877848784	0.9303539
cg23199601	0.078553215	0.076036843	0.082645759	0.08875009	0.079373162	0.069893323	0.071725396	0.074277946	0.071088484	0.08253666	0.098641595	0.079929457
cg11330681	0.880973461	0.900845451	0.865259702	0.897723821	0.905196825	0.890854603	0.911814903	0.893228878	0.895827827	0.901066598	0.888828482	0.892742917
cg05205743	0.834116022	0.822632103	0.849708723	0.848113893	0.863358323	0.844947549	0.883105184	0.864277352	0.828655053	0.869849655	0.900968519	0.904954629
cg13999188	0.057448821	0.066571999	0.087557013	0.057671848	0.089514819	0.05906718	0.086110359	0.057842545	0.049064773	0.067430742	0.076521916	0.072054479
cg08911152	0.068388057	0.064554938	0.059351046	0.057062818	0.046125909	0.04215581	0.049913075	0.043969648	0.049932514	0.036041814	0.05720016	0.053021026
cg12184988	0.879117651	0.878550633	0.874209388	0.87535842	0.887457606	0.884224586	0.896578246	0.882736805	0.866249963	0.891755087	0.881632473	0.884802167
cg22888181	0.047525853	0.059606625	0.046440846	0.065622134	0.045892998	0.031209253	0.031682949	0.04507508	0.046953461	0.046458592	0.043764435	0.034520669
cg09364595	0.197953075	0.24659294	0.232780762	0.221700939	0.231933809	0.235042715	0.208984297	0.24996722	0.234711894	0.227467626	0.227444397	0.23039472
cg02733803	0.152435464	0.171000246	0.131689661	0.180339249	0.152860323	0.167205593	0.111131956	0.154321154	0.145639731	0.141858039	0.133955282	0.126348464
cg26857965	0.879817253	0.868132153	0.854365865	0.886359239	0.88528418	0.884548792	0.862288479	0.874587539	0.857321471	0.88578981	0.874312433	0.858736831
cg24585833	0.850011184	0.818818117	0.830385906	0.818911435	0.772262615	0.835910818	0.868034207	0.78054325	0.821578637	0.846266949	0.829474041	0.826606529
cg12790664	0.054088322	0.058240549	0.059445219	0.118408452	0.049246162	0.069395845	0.059798142	0.056072776	0.071008497	0.055428701	0.080105053	0.064049233
cg06410723	0.913501866	0.918144335	0.894592792	0.916507842	0.912924162	0.930230217	0.924428005	0.917813846	0.916919335	0.923779941	0.911044579	0.908312272
cg16786843	0.866103947	0.894131662	0.844056804	0.868950553	0.876319226	0.87641251	0.88318651	0.87181328	0.876211668	0.887687909	0.866373634	0.875406046
cg25774608	0.085005423	0.103290328	0.076178731	0.10119909	0.117356294	0.103421001	0.068082712	0.107390084	0.091837589	0.081219591	0.121197985	0.078638808
cg19060203	0.723664577	0.70448121	0.670188455	0.684215769	0.703246857	0.70763744	0.693146819	0.72153309	0.754557864	0.725064271	0.70007356	0.730814957
cg13108141	0.038334536	0.047829126	0.047061655	0.050103718	0.036236882	0.053329653	0.039573121	0.043092855	0.046720585	0.063430438	0.03357053	0.039357886
cg20237547	0.091274426	0.081525441	0.097685991	0.080449059	0.074674226	0.082427952	0.086088624	0.087586998	0.086123441	0.103455708	0.09231389	0.062755128
cg22833382	0.05739753	0.058073611	0.050112907	0.064629435	0.056724527	0.082039147	0.05401278	0.062511149	0.063227525	0.048441249	0.067884437	0.074636892
cg21298750	0.123290584	0.160066336	0.139896252	0.170271135	0.152429974	0.154995847	0.153369521	0.143913203	0.120537171	0.144656908	0.160601719	0.145690776
cg00116838	0.063977045	0.066167786	0.085422021	0.057479536	0.063366099	0.054680198	0.046860498	0.07237679	0.059295852	0.066244108	0.068858069	0.077596305
cg08604181	0.848130663	0.856556727	0.816147266	0.843205582	0.843510468	0.851883407	0.854674921	0.857407288	0.863906494	0.87615558	0.853674321	0.845757953
cg09288894	0.058118001	0.069543459	0.058177747	0.082096321	0.09731648	0.059619881	0.054502092	0.074811625	0.079033481	0.054178293	0.073270536	0.056898211
cg01093786	0.101767741	0.087844701	0.047010795	0.056323096	0.066572329	0.09414983	0.077820219	0.094388769	0.08125459	0.073904058	0.060541458	0.073784621
cg25594549	0.095309736	0.097275742	0.077805375	0.09020201	0.091536631	0.088178119	0.061692153	0.103272302	0.097052729	0.092400133	0.104010579	0.075334332
cg23823732	0.042821073	0.069400653	0.092281737	0.068463343	0.053642233	0.055651908	0.064161964	0.059894772	0.059466804	0.072130329	0.091873776	0.079780668
cg27423323	0.741806542	0.673984061	0.709370175	0.747611453	0.71765497	0.712598821	0.705754241	0.704171153	0.707524068	0.735253797	0.752844562	0.741970463
cg25370567	0.75796596	0.760734989	0.751947709	0.784757133	0.784685849	0.752478408	0.837759184	0.816836195	0.816882749	0.79963239	0.734591369	0.799808579
cg21129261	0.908876147	0.907234425	0.909622329	0.920155341	0.907935121	0.920887375	0.917791142	0.901978766	0.912512733	0.909965974	0.897233305	0.922473635
cg27406433	0.052880215	0.068347507	0.053378504	0.049389423	0.042602332	0.07587576	0.044019668	0.042689241	0.06289617	0.0489979	0.050650384	0.037191858
cg24363415	0.034945748	0.032366966	0.040874103	0.027342012	0.029818668	0.03981827	0.033967878	0.030378223	0.032907138	0.040972554	0.042642239	0.041218004
cg00052472	0.117768171	0.118742469	0.132097273	0.118882653	0.088441503	0.126443637	0.125058126	0.101809209	0.134516457	0.113083793	0.148994624	0.144145509
cg06734096	0.196495291	0.187729996	0.215762857	0.177915461	0.202408958	0.186984026	0.170782364	0.178118793	0.188587993	0.19492901	0.207556592	0.171501766
cg07410188	0.266318471	0.287242762	0.277213884	0.245279565	0.268699474	0.253229709	0.250588686	0.280027935	0.258329795	0.269359947	0.257582056	0.242850658
cg10782139	0.910352628	0.887882835	0.894638819	0.882652867	0.91445827	0.913793364	0.892390628	0.900687184	0.909058096	0.910075101	0.905569919	0.909467923
cg18993911	0.91210197	0.904806472	0.8764457	0.87818585	0.905351885	0.906831129	0.897495499	0.900222802	0.904714514	0.903382017	0.898613944	0.887292963
cg17343120	0.049002307	0.075281864	0.052063801	0.075860078	0.071981047	0.05632137	0.067011161	0.089298797	0.066482246	0.068806887	0.085336406	0.06414985
cg11811510	0.057349725	0.055497928	0.050941521	0.055605829	0.120965887	0.058421538	0.05295926	0.081309351	0.03578388	0.058184089	0.051022794	0.057889224
cg11228682	0.05741865	0.048868567	0.052580469	0.057614424	0.033961226	0.048982308	0.049036926	0.057065563	0.06094335	0.060504216	0.067530573	0.056374795
cg24626542	0.922754553	0.907956498	0.917215884	0.920978169	0.919663656	0.891760288	0.905784782	0.892877467	0.887734682	0.928560609	0.915405535	0.910785113
cg15861806	0.874011535	0.895300711	0.896153844	0.857303771	0.908517726	0.890637701	0.898831864	0.885873785	0.89407705	0.896954284	0.873462488	0.871024771
cg14091149	0.840279798	0.863589929	0.882305684	0.876373624	0.829811981	0.850032131	0.852076257	0.841468322	0.875317393	0.882051144	0.874466791	0.926828279
cg08787146	0.386416107	0.393990454	0.409885189	0.386162955	0.438309239	0.39939888	0.380448351	0.408744832	0.388391963	0.376151171	0.407378394	0.37891486
cg04005969	0.190175119	0.185705894	0.184196021	0.206212325	0.205070436	0.188599969	0.187080167	0.190218821	0.174240621	0.184377719	0.212925531	0.181199881
cg16031671	0.057301287	0.078019535	0.068242563	0.044969856	0.081542119	0.067699848	0.043664124	0.093895418	0.045989571	0.054541862	0.05663213	0.039507024
cg00308680	0.04132178	0.054112732	0.041795978	0.044852226	0.041628412	0.059374017	0.049013669	0.051757539	0.048678216	0.043262297	0.046068869	0.042280004
cg10934350	0.11325969	0.122652882	0.104744408	0.116655486	0.094415174	0.124378456	0.089100298	0.09700213	0.095141751	0.075234713	0.088696223	0.099045555
cg24031653	0.91556544	0.911175457	0.901223395	0.897066594	0.896251829	0.902626982	0.902979355	0.910625031	0.906160542	0.903209287	0.916346666	0.919320489
cg01927645	0.138105153	0.093934733	0.105025909	0.123515242	0.099700786	0.113359002	0.116282118	0.104770503	0.124077731	0.10005895	0.111251741	0.111729223
cg09267206	0.87482717	0.88102229	0.839826669	0.877140467	0.883255532	0.887985045	0.873594603	0.886047229	0.87276399	0.88350441	0.857596291	0.853832198
cg26358286	0.069369382	0.060098839	0.068428592	0.065454615	0.067064093	0.064091559	0.0646648	0.060179212	0.062779841	0.0635549	0.071896253	0.070756548
cg06062946	0.930288614	0.916925822	0.891010988	0.917795474	0.910697013	0.941817614	0.926248347	0.929549034	0.925161917	0.912447515	0.912520957	0.93271174
cg22053084	0.037857936	0.03607747	0.042040089	0.041331009	0.03779064	0.03964574	0.037850896	0.039110558	0.035825916	0.035762054	0.045252832	0.042843496
cg08978750	0.906667662	0.90247561	0.896317777	0.904963344	0.91036662	0.907726677	0.915535932	0.905354719	0.916426935	0.906297368	0.899801204	0.918601476
cg22653279	0.154143684	0.159036494	0.157958232	0.1230355	0.135741487	0.111314075	0.12610818	0.119908472	0.097619649	0.144539631	0.146641555	0.122348376
cg27317179	0.035965869	0.035161767	0.029456648	0.031910579	0.033429142	0.033559692	0.029657752	0.029247777	0.034842251	0.032704471	0.029152815	0.031247563
cg00380283	0.879158825	0.871532407	0.89286751	0.893725192	0.884414818	0.890280522	0.902568877	0.900045401	0.901927251	0.894819088	0.916764869	0.915285628
cg02628895	0.469954157	0.465483774	0.438608722	0.517490506	0.467442879	0.486507692	0.472070369	0.508716141	0.517422189	0.488653641	0.506166449	0.489171863
cg27468773	0.879492918	0.903673664	0.861830612	0.895001096	0.892152209	0.909923755	0.893218883	0.891255168	0.91182654	0.89318228	0.884295371	0.87384956
cg08055846	0.050622446	0.072209285	0.066495013	0.102057297	0.065006057	0.069382626	0.052364907	0.054719522	0.059251277	0.076694265	0.088593231	0.068462005
cg10977890	0.103705401	0.114055926	0.122501417	0.121781424	0.118804745	0.096212513	0.116096279	0.097191421	0.109144568	0.122155268	0.145867043	0.131913006
cg17985505	0.857830063	0.854115207	0.778675121	0.830189585	0.861235143	0.870873307	0.845108041	0.868460833	0.872821354	0.850716353	0.829488256	0.848749563
cg07902106	0.905361651	0.892874814	0.885623822	0.896923065	0.906971551	0.887912486	0.89476328	0.893846769	0.904282923	0.909145809	0.903026722	0.895949452
cg21580885	0.907890759	0.909061274	0.872361909	0.904187425	0.892842904	0.895289376	0.89546707	0.909017106	0.89001926	0.909454281	0.880202265	0.892407267
cg13192487	0.108584761	0.108202355	0.099824383	0.080745252	0.090414684	0.097411854	0.090089153	0.076091237	0.081143509	0.094773979	0.06415924	0.078843394
cg17522929	0.835903211	0.844878886	0.837581919	0.841764954	0.830563235	0.831942637	0.809998258	0.807994693	0.824757222	0.825542804	0.793697071	0.819645642
cg18405880	0.878726951	0.872688182	0.846122327	0.848780948	0.872471435	0.878781401	0.857104899	0.866487759	0.885746727	0.878437592	0.867724035	0.858615062
cg13899478	0.112191228	0.124188987	0.14722782	0.100053513	0.120069176	0.110750285	0.117772883	0.103415158	0.118492271	0.125273288	0.120154072	0.095433058
cg17821137	0.031581922	0.041832294	0.042355738	0.047889175	0.050272556	0.048731586	0.027866926	0.051479998	0.048783656	0.031770367	0.050483592	0.045498986
cg09754225	0.887387381	0.881871776	0.844848099	0.892465967	0.893251385	0.884281545	0.892108453	0.875097453	0.88324542	0.900608885	0.888905749	0.89649009
cg27461243	0.938325788	0.9239088	0.911281946	0.92526857	0.93103933	0.93206688	0.925416048	0.935243158	0.930728748	0.934633067	0.922831005	0.928215821
cg16592434	0.046132604	0.047176721	0.041048794	0.036148681	0.052049176	0.049970612	0.049097248	0.052623445	0.057480869	0.041307544	0.051125663	0.047764184
cg00386460	0.914771626	0.8872839	0.898680287	0.915374016	0.901985842	0.903025091	0.918787983	0.921575352	0.912248772	0.901042628	0.911504917	0.910787115
cg20510225	0.04120782	0.080101211	0.071099191	0.076548473	0.073492207	0.058531921	0.063908173	0.058359855	0.065272606	0.073053078	0.073635488	0.074622153
cg16966909	0.879301432	0.917169564	0.906169333	0.898559831	0.910256242	0.916575907	0.923474005	0.892136311	0.914860777	0.896503661	0.912476444	0.923462961
cg11834951	0.88025292	0.890543832	0.874658948	0.909384544	0.909952801	0.902488629	0.912576675	0.905116786	0.898991585	0.917093129	0.907667038	0.918578602
cg08769464	0.129890088	0.183431494	0.13971103	0.202594487	0.16021815	0.159476601	0.167254277	0.185538903	0.178808853	0.171188161	0.168419644	0.184137454
cg02588816	0.881132053	0.886119597	0.829699042	0.882356887	0.88541384	0.879597025	0.883101464	0.898348684	0.883700009	0.889791112	0.873699178	0.883339289
cg18850343	0.040815232	0.051879896	0.031585133	0.049496602	0.046538807	0.049154964	0.05509027	0.0445072	0.061689792	0.045752102	0.059340475	0.065396763
cg18367488	0.852601368	0.850058932	0.852634404	0.853674717	0.873569767	0.830135137	0.846311431	0.840604529	0.836512684	0.838986712	0.865945997	0.815759401
cg01738152	0.03364998	0.043114747	0.037079432	0.035814625	0.049711366	0.051401707	0.045192771	0.05435984	0.064765039	0.042910495	0.070368106	0.038666894
cg27079118	0.090638956	0.075619477	0.10390704	0.055679113	0.062971995	0.060232166	0.080541164	0.091961304	0.078378477	0.078360349	0.077543826	0.05174688
cg11411904	0.075200161	0.058161416	0.0637125	0.066768851	0.067624876	0.061311662	0.064836757	0.053711471	0.053079496	0.068073182	0.0634405	0.066626559
cg17080168	0.024543484	0.043536095	0.024242567	0.040380095	0.02950884	0.038844707	0.034661325	0.054460523	0.037978832	0.035229802	0.033541337	0.044200869
cg14664187	0.02828746	0.041462744	0.029642342	0.026156704	0.033541263	0.032107605	0.028436038	0.03174346	0.028621658	0.038423302	0.038768466	0.025256596
cg07509941	0.932001193	0.902734285	0.892253734	0.916618227	0.910334188	0.912006835	0.899719389	0.905310506	0.911337266	0.927736886	0.889041065	0.916484923
cg10776839	0.888991017	0.886305925	0.876469826	0.895460353	0.905948014	0.904844743	0.885476657	0.897826286	0.899297686	0.901043908	0.88425771	0.90701497
cg07712892	0.856992985	0.916327607	0.892229701	0.830297233	0.896314339	0.895746251	0.932310794	0.918262795	0.894755721	0.935953128	0.853109156	0.88823081
cg05662676	0.195058199	0.229495055	0.214129699	0.161723159	0.156332265	0.192036185	0.220957248	0.251237554	0.177531065	0.194315143	0.182257257	0.15325104
cg11432630	0.182782426	0.21485687	0.211314562	0.196595641	0.174116519	0.209173502	0.195322508	0.187067155	0.233009736	0.182316687	0.194343904	0.214133028
cg06568945	0.026335663	0.035589018	0.026622649	0.038471697	0.031639681	0.035640437	0.025941699	0.03198596	0.03187146	0.026394779	0.033423986	0.034167918
cg21685138	0.108500554	0.112321254	0.103008738	0.080620698	0.09219257	0.090031543	0.084302986	0.101074778	0.10765525	0.091743191	0.104175614	0.086444889
cg11678039	0.883904627	0.890167513	0.861183961	0.884215357	0.866972014	0.901866739	0.893200311	0.887266385	0.884157565	0.881744646	0.883576329	0.873950709
cg13174406	0.111753952	0.118857666	0.110328827	0.133906337	0.122179423	0.122519978	0.106468619	0.113261629	0.111394502	0.106560287	0.124786094	0.12972049
cg10475683	0.088493597	0.103792379	0.0877551	0.075496108	0.10969104	0.082797992	0.109015116	0.102793276	0.088393248	0.096101563	0.089909757	0.115815445
cg10475778	0.693669864	0.707590339	0.585981571	0.690122876	0.708255421	0.672126135	0.665595	0.630739721	0.704207485	0.693925998	0.63866252	0.650531647
cg10948186	0.688753138	0.730025805	0.609950798	0.696182064	0.742403203	0.703950555	0.73375402	0.717444677	0.693863152	0.763186824	0.712930871	0.717423431
cg12623364	0.040151527	0.058729875	0.04740269	0.040469733	0.067956369	0.094003517	0.049752224	0.084745637	0.074938075	0.05670829	0.056750491	0.060729487
cg01000850	0.086747225	0.133286519	0.090824674	0.1380595	0.118362515	0.180003733	0.148491834	0.152821709	0.150156665	0.129645952	0.150200906	0.155683263
cg26091247	0.040993076	0.050751793	0.050907276	0.046861256	0.044440244	0.066406226	0.060506442	0.073491236	0.070905314	0.058751943	0.06411344	0.072105189
cg26686146	0.863330295	0.895007288	0.8881455	0.876558623	0.913521869	0.874804242	0.902277144	0.905387846	0.880245956	0.89301223	0.893478186	0.878771985
cg19935718	0.093079856	0.110681354	0.053945781	0.066878334	0.069248977	0.117969954	0.067466564	0.088413611	0.104541326	0.097419109	0.060948442	0.080562607
cg20716064	0.034975588	0.03750207	0.030404134	0.032125039	0.025638211	0.027732673	0.02782634	0.02481059	0.035266371	0.031569878	0.037511437	0.033072842
cg10901900	0.087427548	0.111923297	0.139563754	0.092048317	0.104941251	0.086685482	0.083932465	0.100728904	0.084024774	0.096140556	0.091548864	0.067966109
cg14588638	0.051920505	0.05490265	0.039130648	0.055053243	0.042803018	0.052781046	0.035010882	0.037579409	0.040243016	0.057131864	0.048342735	0.05369328
cg20922366	0.857588439	0.877234634	0.868109746	0.87590556	0.882353535	0.875478979	0.87591344	0.89516856	0.878973673	0.889354406	0.859751707	0.883299255
cg25775708	0.924016293	0.915628029	0.919412438	0.923097981	0.932254266	0.916621215	0.921566023	0.922533221	0.916567341	0.926636304	0.904905062	0.919550575
cg17682828	0.045274201	0.073807157	0.050799186	0.068567562	0.08209875	0.062689097	0.076226591	0.078959885	0.065296418	0.066640118	0.072647516	0.065389719
cg26418349	0.874633208	0.864417576	0.860815938	0.872386095	0.870162714	0.865610829	0.880381071	0.869290015	0.86589344	0.880503256	0.84907608	0.90018281
cg17148532	0.036181054	0.040032726	0.042786462	0.025632905	0.041978062	0.03092517	0.023579663	0.031740722	0.031818379	0.033800012	0.037010298	0.031260702
cg16009632	0.047044413	0.061229128	0.042884512	0.041792722	0.044775956	0.052024108	0.052387556	0.048289988	0.049320718	0.041151073	0.035323336	0.048922701
cg24035164	0.095282239	0.083314362	0.101360117	0.082467344	0.075723995	0.059297235	0.08318816	0.076671951	0.085741607	0.095854634	0.123131833	0.082702711
cg22549335	0.93739236	0.932004783	0.930893424	0.927919829	0.930217266	0.935753057	0.929071917	0.938024523	0.935321828	0.93648943	0.936999887	0.933847151
cg15079206	0.081374346	0.092988003	0.102704661	0.09756429	0.080605015	0.092921012	0.097879371	0.06531593	0.094580574	0.103065044	0.132348253	0.07197705
cg18750819	0.918120191	0.915717236	0.89526791	0.921577992	0.912982708	0.919052982	0.915951373	0.919921331	0.930399801	0.918534009	0.90901953	0.928975406
cg21235018	0.049480403	0.053057067	0.060602084	0.046345436	0.066837923	0.039262649	0.040043988	0.053547982	0.049852719	0.044268794	0.060372229	0.048619535
cg21634264	0.091677625	0.093244681	0.09842281	0.086445642	0.120165625	0.116161375	0.100066925	0.125853212	0.112634229	0.097128553	0.126425009	0.092737339
cg22613732	0.946119629	0.922348564	0.899864288	0.934900782	0.917639676	0.927341469	0.917044204	0.939233204	0.920076883	0.949797965	0.943919957	0.936407949
cg00125306	0.110993501	0.085765773	0.091682947	0.086131427	0.089024299	0.081099891	0.104725586	0.091265709	0.076075493	0.090624529	0.086324022	0.083252908
cg07584558	0.090029372	0.08468328	0.08078798	0.087925898	0.10760835	0.09652874	0.116727708	0.100872682	0.092796632	0.075115298	0.099262681	0.112649834
cg21306540	0.184667914	0.201612095	0.174555657	0.184702692	0.195468806	0.185680338	0.171341158	0.179873073	0.204849258	0.168590604	0.198920062	0.212882665
cg01348086	0.042373337	0.055570904	0.030501654	0.05366316	0.052409837	0.061002108	0.050569646	0.062271656	0.057278002	0.051739371	0.057079513	0.05837268
cg13855589	0.861555267	0.882527952	0.859628103	0.861456573	0.854101798	0.874719451	0.873986978	0.87013593	0.863352839	0.872868792	0.856930975	0.835677755
cg09144580	0.193317472	0.252359406	0.227653411	0.270402324	0.219571502	0.235290359	0.241371977	0.212660685	0.200511788	0.24021959	0.243196329	0.257225132
cg01119784	0.854745877	0.867378171	0.885151642	0.869375958	0.899598013	0.854458475	0.87933967	0.861263323	0.8783485	0.89365672	0.89689631	0.889597643
cg11950777	0.828307998	0.855103	0.80053828	0.864989277	0.844454132	0.863706897	0.865778597	0.862468498	0.852947956	0.868960986	0.840659748	0.867743877
cg03487777	0.036820002	0.040338392	0.024060479	0.041199731	0.042959895	0.053099503	0.037625255	0.052925234	0.046739958	0.040062672	0.03634228	0.032591213
cg20811072	0.031027072	0.041754994	0.048957898	0.038727032	0.024258373	0.045256085	0.025762749	0.031288959	0.029468299	0.035041543	0.029362413	0.028928239
cg16630762	0.052605829	0.088128701	0.088628079	0.090045986	0.080819409	0.093761038	0.065124451	0.073106907	0.092219608	0.081387508	0.036790726	0.061442972
cg17524382	0.904973923	0.90888506	0.907972917	0.903159965	0.929354154	0.911208223	0.911452733	0.908544324	0.900870557	0.924548966	0.904942812	0.903807065
ch.11.96117892F	0.103789506	0.098807071	0.115635688	0.139828624	0.096204931	0.121297151	0.114971059	0.122014731	0.113945149	0.111254682	0.178640849	0.114663932
cg05101920	0.081293861	0.093631832	0.098172202	0.087398498	0.083722016	0.079218357	0.084659116	0.094139395	0.081075466	0.080136363	0.085544832	0.071881949
cg24618999	0.053935493	0.043983635	0.035035883	0.047853454	0.053091951	0.046954056	0.051698586	0.046508407	0.04593706	0.037603938	0.035653677	0.030279633
cg26221105	0.085790177	0.106712379	0.089822391	0.144173735	0.106919934	0.110006518	0.124218798	0.092329793	0.096571014	0.096883143	0.124774493	0.137020727
cg13623108	0.031620815	0.026607945	0.032402465	0.03356418	0.03351658	0.028436901	0.034892548	0.034586371	0.036122221	0.029465999	0.039214002	0.0326468
cg13699845	0.048048511	0.043973962	0.031955825	0.029387697	0.037808664	0.030864886	0.030617528	0.028293618	0.036422438	0.03032303	0.021795296	0.022678656
cg06694826	0.420230103	0.508601957	0.453757573	0.423285716	0.406489116	0.445935948	0.386476557	0.401647921	0.449933363	0.376877095	0.426848545	0.436252529
cg07775292	0.031954504	0.059011082	0.049992877	0.043105074	0.031528805	0.067347624	0.05578853	0.047574927	0.039115626	0.048242593	0.044875443	0.049476139
cg23831998	0.039233131	0.033066315	0.029897883	0.03429957	0.032576639	0.033469689	0.031081393	0.037382914	0.037326821	0.037057896	0.03697214	0.04021594
cg01721754	0.052531917	0.042871383	0.038229945	0.039037915	0.04721991	0.042676728	0.039917803	0.05639254	0.050608079	0.0356555	0.053242477	0.034418319
cg05683781	0.212936959	0.214785762	0.23866066	0.197673333	0.231648617	0.223880006	0.1972666	0.207938776	0.209017622	0.219549947	0.25588562	0.203512635
cg19215003	0.040882418	0.058869728	0.039112785	0.045793091	0.037861794	0.050972899	0.055450781	0.060401713	0.049259353	0.053262828	0.055171779	0.054491314
cg05271775	0.038566454	0.036467563	0.038239681	0.033015219	0.035069489	0.048434728	0.045730677	0.04224134	0.042707304	0.043678249	0.046332487	0.031788227
cg17039369	0.048565659	0.048623767	0.043344673	0.036125403	0.040572795	0.055190607	0.033678953	0.039948891	0.043497818	0.045353037	0.029832654	0.02445464
cg08972363	0.025976378	0.029188347	0.034395793	0.029216002	0.025291627	0.028203629	0.028538328	0.030304257	0.034513426	0.031092301	0.031189316	0.026866728
cg10266935	0.12925498	0.122392207	0.100407166	0.109231803	0.095578537	0.116501715	0.085581105	0.109563237	0.11595155	0.113176783	0.104689684	0.102603584
cg09704765	0.882701305	0.894120701	0.878294364	0.899354101	0.888542563	0.887185371	0.879988712	0.883248207	0.861172818	0.883810984	0.88574115	0.891063703
cg01738650	0.063274302	0.058143981	0.056309947	0.061063194	0.081074598	0.068615944	0.071979517	0.105751523	0.065176396	0.068069969	0.072300732	0.10752922
cg01880320	0.035746703	0.032384141	0.032840491	0.042586902	0.051401068	0.056100557	0.035332427	0.057069161	0.03479216	0.030335224	0.055062028	0.036276135
cg08610982	0.029143294	0.034900063	0.023744023	0.030128665	0.029973941	0.034785354	0.040426355	0.035090751	0.041748193	0.042191903	0.02822721	0.048108793
cg11514965	0.053195688	0.052986542	0.051025423	0.050559215	0.062406033	0.056322294	0.071134562	0.07088951	0.062791038	0.069663246	0.068430341	0.092263577
cg01439631	0.755729882	0.756308462	0.637850657	0.827512977	0.802964693	0.815946214	0.773224046	0.776339832	0.772905017	0.784947888	0.761627521	0.843765752
